run_id,robot_id,t_laptop,source_stamp,x,y,theta
run_001,duck2,83610.300093215,83610.291361359,1.770068604,2.426110840,-0.271099229
run_001,duck2,83610.333543526,83610.323951653,1.770040527,2.426164795,-0.271468165
run_001,duck2,83610.366904921,83610.356613365,1.770043579,2.426147705,-0.271665311
run_001,duck2,83610.400399338,83610.390900963,1.770059570,2.426134521,-0.270940392
run_001,duck2,83610.433808160,83610.431354426,1.770041992,2.426160156,-0.271652446
run_001,duck2,83610.467201450,83610.464682733,1.770057007,2.426139404,-0.271360490
run_001,duck2,83610.500628464,83610.498053557,1.770023071,2.426198730,-0.271621323
run_001,duck2,83610.567469912,83610.531392004,1.770038452,2.426155518,-0.271581290
run_001,duck2,83610.600888027,83610.565563908,1.770052734,2.426129639,-0.271225411
run_001,duck2,83610.634286814,83610.598581594,1.770032715,2.426181396,-0.271439725
run_001,duck2,83610.667816020,83610.631589416,1.770038940,2.426136719,-0.271589946
run_001,duck2,83610.701263873,83610.664894683,1.770007813,2.426191406,-0.271711143
run_001,duck2,83610.734716973,83610.698360936,1.770020264,2.426187988,-0.271594687
run_001,duck2,83610.768110629,83610.73979438,1.770017212,2.426193115,-0.271745680
run_001,duck2,83610.801492796,83610.773378584,1.770054443,2.426181152,-0.271203297
run_001,duck2,83610.834961274,83610.806461421,1.770028687,2.426177734,-0.271547253
run_001,duck2,83610.868345254,83610.839922713,1.770070435,2.426145020,-0.271393406
run_001,duck2,83610.901766888,83610.873918196,1.770059204,2.426126465,-0.271075969
run_001,duck2,83610.935225016,83610.908740698,1.770018066,2.426203369,-0.271543732
