t,v_cmd,omega_cmd,wL_cmd,wR_cmd,wL_meas,wR_meas,wL_raw,wR_raw,wheel_radius,axle_length,enc_ready
7.595250606536865,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.635424375534058,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.675218105316162,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.715296030044556,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.755200386047363,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.795419216156006,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.835286855697632,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.876417875289917,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.915309906005859,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.955201148986816,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
7.995224952697754,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.035193681716919,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.07594108581543,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.115232706069946,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.155790328979492,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.195351600646973,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.235170125961304,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.275200605392456,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.315207719802856,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.355234861373901,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.395297765731812,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.435659170150757,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.475432395935059,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.515490055084229,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.555347681045532,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.595144510269165,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.635200023651123,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.67517375946045,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
8.715373277664185,0.20000000298023224,0.0,6.289308269818624,6.289308269818624,0.0,0.0,0.0,0.0,0.0318,0.1,0
